daf,amud,entry_letter,local_letters,raw_text,text,url
65,b,טז,ד ג,"מיי' פי""א איסורי ביאה ופ""ה שם הל' יט סמג קיא טוש""ע יו""ד סימן וטוש""ע אה""ע סי' סג א ]וברב אלפס שבועות דף רצ:","רמב""ם פרק יא מהלכות איסורי הכי אין שיעור הקטן שבין נערות לבגרות אלא איסורי ביאה
רמב""ם פרק ה מהלכות איסורי הכי אין שיעור הקטן שבין נערות לבגרות אלא הלכה יט
סמג קיא
טור שולחן ערוך יורה דעה סימן וטוש""ע אבן העזר סימן סג א וברב אלפס שבועות דף רצ","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%94%D7%9B%D7%99_%D7%90%D7%99%D7%9F_%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%94%D7%A7%D7%98%D7%9F_%D7%A9%D7%91%D7%99%D7%9F_%D7%A0%D7%A2%D7%A8%D7%95%D7%AA_%D7%9C%D7%91%D7%92%D7%A8%D7%95%D7%AA_%D7%90%D7%9C%D7%90_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%94%D7%9B%D7%99_%D7%90%D7%99%D7%9F_%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%94%D7%A7%D7%98%D7%9F_%D7%A9%D7%91%D7%99%D7%9F_%D7%A0%D7%A2%D7%A8%D7%95%D7%AA_%D7%9C%D7%91%D7%92%D7%A8%D7%95%D7%AA_%D7%90%D7%9C%D7%90_%D7%94_%D7%99%D7%98
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%95%D7%98%D7%95%D7%A9%22%D7%A2
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A1%D7%92"
65,b,יז,ה,"מיי' שם פ""ה","רמב""ם פרק ה מהלכות איסורי הכי אין שיעור הקטן שבין נערות לבגרות אלא",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%94%D7%9B%D7%99_%D7%90%D7%99%D7%9F_%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%94%D7%A7%D7%98%D7%9F_%D7%A9%D7%91%D7%99%D7%9F_%D7%A0%D7%A2%D7%A8%D7%95%D7%AA_%D7%9C%D7%91%D7%92%D7%A8%D7%95%D7%AA_%D7%90%D7%9C%D7%90_%D7%94
65,b,יח,ו,"מיי' שם פ""ד סמג שם טוש""ע שבועות פ""ב דף רפח:","רמב""ם פרק ד מהלכות איסורי הכי אין שיעור הקטן שבין נערות לבגרות אלא
סמג קיא
טור שולחן ערוך שבועות פרק ב דף רפח",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%94%D7%9B%D7%99_%D7%90%D7%99%D7%9F_%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%94%D7%A7%D7%98%D7%9F_%D7%A9%D7%91%D7%99%D7%9F_%D7%A0%D7%A2%D7%A8%D7%95%D7%AA_%D7%9C%D7%91%D7%92%D7%A8%D7%95%D7%AA_%D7%90%D7%9C%D7%90_%D7%93
66,a,יט,א,"סיפא מיי' פ""ד מהל' איסורי ביאה הל' כב סמג לאוין קיא טוש""ע י""ד סי' קפז סעיף ב מחמת ]וברב אלפס שבועות פ""ב דף רפח:","רמב""ם סיפא רמב""ם פרק ד מהלכות איסורי ביאה הלכה כב
סמג לאוין קיא
טור שולחן ערוך יורה דעה סימן קפז סעיף ב מחמת וברב אלפס שבועות פרק ב דף רפח","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%93_%D7%9B%D7%91
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%A7%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A4%D7%96_%D7%91"
66,a,כ,ב,"מיי' שם הל' כ טוש""ע שם כגון סעיף ה ]וברב אלפס שם[:","רמב""ם פרק ד מהלכות איסורי ביאה הלכה כ
טור שולחן ערוך שם כגון סעיף ה וברב אלפס יורה דעה סימן קפז","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%93_%D7%9B
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A4%D7%96"
66,a,כא,ג,"לרבי מיי' שם טוש""ע שם סעיף ד:","רמב""ם לרבי רמב""ם שם
טור שולחן ערוך שם סעיף ד",
66,a,כב,ד,"מיי' שם טוש""ע שם ס""ה:","רמב""ם פרק ד מהלכות איסורי ביאה
טור שולחן ערוך שם ס""ה",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%93
66,a,כג,,,,
66,b,כט,ב א,"מיי' פ""ב מקוואות הל' יח עשין סעיף ב ]וברב אלפס רצב.[:","רמב""ם פרק ב מהלכות איסורי ביאה מקוואות הלכה יח עשין סעיף ב וברב אלפס רצב.",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%9E%D7%A7%D7%95%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%99%D7%97
66,b,ל,ה ד ג,"מיי' שם פ""א סמג שם טוש""ע שם א ]סעי' מב[ וסעיף מג ]וברב אלפס שם[:","רמב""ם פרק א מהלכות איסורי ביאה
סמג לאוין קיא
טור שולחן ערוך שם א סעיף מב וסעיף מג וברב אלפס יורה דעה סימן קפז","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%90
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%A7%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A4%D7%96"
66,b,לא,ו,"מיי' פי""ז מהל' הקרבנות הלכה ו:","רמב""ם פרק יז מהלכות הקרבנות הלכה ו",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%A7%D7%A8%D7%91%D7%A0%D7%95%D7%AA_%D7%99%D7%96_%D7%95
66,b,לב,ז,"מיי' פ""ב מקוואות הל' יג עשין רמח טוש""ע י""ד סעיף כד:","רמב""ם פרק ב מהלכות הקרבנות מקוואות הלכה יג עשין רמח
טור שולחן ערוך יורה דעה סעיף כד",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%A7%D7%A8%D7%91%D7%A0%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%99%D7%92
66,b,לג,ט ח,"בהשגות ובכ""מ סמג","רמב""ם בהשגות ובכסף משנה
סמג ",
66,b,לד,י,מיי' שם הל' טז שם סעיף ג וסעיף ח:,"רמב""ם פרק ב מהלכות הקרבנות הלכה טז שם סעיף ג וסעיף ח",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%A7%D7%A8%D7%91%D7%A0%D7%95%D7%AA_%D7%91_%D7%98%D7%96
66,b,לה,מ ל כ,"סמג שם טוש""ע י""ד קצח סעיף לא:","סמג שם
טור שולחן ערוך יורה דעה קצח סעיף לא",
66,b,לו,,לג וסעיף לד:,"רמב""ם לג וסעיף לד",
67,a,לז,א,"אחרת מיי' פ""א מהל' מקואות הל' יא וע""ש בנה ופ""ט הל' יג וע""ש סמג עשין לאחוריה רמח טוש""ע י""ד סי' רא סעיף ב:","רמב""ם אחרת רמב""ם פרק א מהלכות מקואות הלכה יא ועיין שם בנה
רמב""ם פרק ט מהלכות מקואות הלכה יג ועיין שם
סמג עשין לאחוריה רמח
טור שולחן ערוך יורה דעה סימן רא סעיף ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%90_%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%98_%D7%99%D7%92
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%9C%D7%90%D7%97%D7%95%D7%A8%D7%99%D7%94
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A8%D7%90_%D7%91"
67,a,לח,ב,"מיי' שם פ""ב הל' יט דחיישינן שמא הוה עליה דינוקא טיט סמג שם טוש""ע י""ד סי' וחוצץ קצט סעיף ו בהגה""ה ]וסעיף יג[ ]וברב אלפס שבועות פ""ב גב דף רצב:","רמב""ם פרק ב מהלכות מקואות הלכה יט דחיישינן שמא הוה עליה דינוקא טיט
סמג עשין לאחוריה רמח
טור שולחן ערוך יורה דעה סימן וחוצץ קצט סעיף ו בהגהה וסעיף יג וברב אלפס שבועות פרק ב גב דף רצב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%99%D7%98
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%9C%D7%90%D7%97%D7%95%D7%A8%D7%99%D7%94
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%95%D7%97%D7%95%D7%A6%D7%A5_%D7%95"
67,a,לט,ג,"עליה מיי' שם הל' כ ועי' בהשגות ובכ""מ סמג שם הטבילה טוש""ע שם סי' קצח סעיף ט ירידה ]וברב אלפס שם[:","רמב""ם עליה רמב""ם שם הלכה כ ועיין בהשגות ובכסף משנה
סמג עשין לאחוריה רמח הטבילה
טור שולחן ערוך שם סימן קצח סעיף ט ירידה וברב אלפס יורה דעה סימן וחוצץ","https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%9C%D7%90%D7%97%D7%95%D7%A8%D7%99%D7%94
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%95%D7%97%D7%95%D7%A6%D7%A5"
67,a,מ,ד,"מיי' שם הלכה א טוש""ע בנה שם סעיף ז ]וברב אלפס אפי' לפני טבילתה בסמוך ולאו דוקא שם[:","רמב""ם פרק ב מהלכות מקואות הלכה א
טור שולחן ערוך בנה שם סעיף ז וברב אלפס אפי' לפני טבילתה בסמוך ולאו דוקא יורה דעה סימן קצח","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%90
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A6%D7%97"
67,a,מא,ה,"מיי' שם הל' כא טוש""ע שם סעיף ח","רמב""ם פרק ב מהלכות מקואות הלכה כא
טור שולחן ערוך שם סעיף ח",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%9B%D7%90
67,b,מו,א,"מיי' פ""ב מקואות הל' טו עשין רמח טוש""ע י""ד קצח סעיף ה ]רב שבועות רצג.[:","רמב""ם פרק ב מהלכות מקואות מקואות הלכה טו עשין רמח
טור שולחן ערוך יורה דעה קצח סעיף ה רב שבועות רצג.",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%98%D7%95
67,b,מז,ד ג ב,"מיי' שם הלכה יב ס מג טוש""ע י""ד שם סעיף א:","רמב""ם פרק ב מהלכות מקואות הלכה יב ס מג
טור שולחן ערוך יורה דעה סימן קצח סעיף א","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%99%D7%91
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A6%D7%97_%D7%90"
67,b,מח,ה,"ביאה הל' ז סמג רמא טוש""ע י""ד סי' סעיף ג:","רמב""ם ביאה הלכה ז
סמג רמא
טור שולחן ערוך יורה דעה סימן סעיף ג",https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A1%D7%A2%D7%99%D7%A3
67,b,מט,ט ח זו י,"טוש""ע שם סעיף ]וברב אלפס שם רצב.[ מהל' מטמאי משכב ה""ט[:","טור שולחן ערוך שם סעיף וברב אלפס שם רצב. מהלכות מטמאי משכב ה""ט",
67,b,נ,כ,"מיי' פ""ב מקואות הל' טז","רמב""ם פרק ב מהלכות מקואות מקואות הלכה טז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%91_%D7%98%D7%96
68,b,נג,א,ביאה הל' ט טור קפט:,"רמב""ם ביאה הלכה ט טור קפט",
68,b,נד,ג ב,"מיי' שם פ""ו כ:","רמב""ם פרק ו מהלכות מקואות כ",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%90%D7%95%D7%AA_%D7%9B_%D7%95
68,b,נה,ד ה,"ביאה הלכה כא מהל' מחוסרי כפרה הל' טוש""ע י""ד סימן קצו ד:","רמב""ם ביאה הלכה כא מהלכות מחוסרי כפרה הלכה
טור שולחן ערוך יורה דעה סימן קצו ד",https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A6%D7%95
69,a,נו,ד ג ב א,")א""כ( לרב מיי' פ""ו מהל' איסורי ביאה הל' כב ואמאי טוש""ע י""ד סי' קצו סעיף ד:","רמב""ם )א""כ( לרב רמב""ם פרק ו מהלכות איסורי ביאה הלכה כב ואמאי
טור שולחן ערוך יורה דעה סימן קצו סעיף ד","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%95_%D7%9B%D7%91
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A7%D7%A6%D7%95_%D7%93"
69,b,נז,ה ד ג ב א,מטמאי משכב הלכה ד ]והלכה ה[ :,"רמב""ם מטמאי משכב הלכה ד והלכה ה",
70,a,נח,א,"וא""ת מה צריך והא פרכינן אקל מיי' פט""ו מהל' איסורי ביאה הל""ב:","רמב""ם וא""ת מה צריך והא פרכינן אקל רמב""ם פרק טו מהלכות איסורי ביאה הלכה ב",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%98%D7%95_%D7%91
70,a,נט,ב,"מיי' פ""ה מהל' ידי מחוסרי כפרה הל""י:","רמב""ם פרק ה מהלכות ידי מחוסרי כפרה הלכה י",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%99%D7%93%D7%99_%D7%9E%D7%97%D7%95%D7%A1%D7%A8%D7%99_%D7%9B%D7%A4%D7%A8%D7%94_%D7%94_%D7%99
70,a,ס,ג,"מיי' שם הל""ט ועי' הכל בכ""מ:","רמב""ם פרק ה מהלכות ידי מחוסרי כפרה הלכה ט ועיין הכל בכסף משנה",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%99%D7%93%D7%99_%D7%9E%D7%97%D7%95%D7%A1%D7%A8%D7%99_%D7%9B%D7%A4%D7%A8%D7%94_%D7%94_%D7%98
71,a,סא,ב א,"הוה מיי' פ""ד מהל' מטמאי משכב ומושב פריך הלט""ו סמג עשין רלא:","רמב""ם הוה רמב""ם פרק ד מהלכות מטמאי משכב ומושב פריך הלכה טו
סמג עשין רלא","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%93_%D7%98%D7%95
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A8%D7%9C%D7%90"
71,b,סה,א,"מיי' פ""ה מטמאי משכב הלכה ד:","רמב""ם פרק ה מהלכות מטמאי משכב ומושב פריך מטמאי משכב הלכה ד",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%94_%D7%93
71,b,סו,ב,"הטומאה הל""ט:","רמב""ם הטומאה הלכה ט",
71,b,סז,ד ג,"מיי' פ""ה מטמאי משכב הלכה ד:","רמב""ם פרק ה מהלכות מטמאי משכב ומושב פריך מטמאי משכב הלכה ד",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%94_%D7%93
71,b,סח,ה,"שני הל""ד:","רמב""ם שני הלכה ד",
71,b,סט,ו,"מיי' פי""ב תרומות הל""א:","רמב""ם פרק יב מהלכות מטמאי משכב ומושב פריך תרומות הלכה א",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%AA%D7%A8%D7%95%D7%9E%D7%95%D7%AA_%D7%99%D7%91_%D7%90
71,b,ע,ז,"מיי' פ""ג הלי""ז:","רמב""ם פרק ג מהלכות מטמאי משכב ומושב פריך הלכה יז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%92_%D7%99%D7%96
71,b,עא,ח,"מיי' פ""י הטומאה הל""ד:","רמב""ם פרק י מהלכות מטמאי משכב ומושב פריך הטומאה הלכה ד",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%94%D7%98%D7%95%D7%9E%D7%90%D7%94_%D7%99_%D7%93
71,b,עב,ט,"ומושב הל""ז ופ""ו איסורי ביאה הלי""ז:","רמב""ם ומושב הלכה ז
רמב""ם פרק ו מהלכות מטמאי משכב ומושב פריך איסורי ביאה הלכה יז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%98%D7%9E%D7%90%D7%99_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%99%D7%9A_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%95_%D7%99%D7%96
72,a,עג,א,"ומפ' ר""ת דהכי פריך זבה ביממא היכי משכחת לה מדכתיב כל ימי מיי' פ""ו מהל' איסורי ביאה הלי""ז:","רמב""ם ומפ' ר""ת דהכי פריך זבה ביממא היכי משכחת לה מדכתיב כל ימי רמב""ם פרק ו מהלכות איסורי ביאה הלכה יז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%95_%D7%99%D7%96
72,a,עד,ב,"מיי' שם הלי""ח ופ""ה בין מהל' משכב ומושב הלכה ח:","רמב""ם פרק ו מהלכות איסורי ביאה הלכה יח
רמב""ם פרק ה בין מהלכות משכב ומושב הלכה ח","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%95_%D7%99%D7%97
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%94_%D7%97"
72,a,עה,ג,"מיי' פ""ו מהל' איסורי ידעי' ביאה הלי""ב ופ""ה מהל' דבסוף משכב ומושב הל""ו:","רמב""ם פרק ו מהלכות איסורי ידעי' ביאה הלכה יב
רמב""ם פרק ה מהלכות דבסוף משכב ומושב הלכה ו",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%93%D7%91%D7%A1%D7%95%D7%A3_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%94_%D7%95
72,a,עו,ד,"מיי' פ""ו מהל' איסורי נמי ביאה הלי""ג ופ""ה מהל' משכב ומושב שם:","רמב""ם פרק ו מהלכות איסורי נמי ביאה הלכה יג
רמב""ם פרק ה מהלכות משכב ומושב פרק ו מהלכות איסורי נמי ביאה","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%A0%D7%9E%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%95_%D7%99%D7%92
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A9%D7%9B%D7%91_%D7%95%D7%9E%D7%95%D7%A9%D7%91_%D7%A4%D7%A8%D7%A7_%D7%95_%D7%9E%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%A0%D7%9E%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%94"
